abrasion,brand,certifications,cleaningCode,colors,content,finish,horizontalRepeat,image,leadTime,moq,origin,price,railRoaded,sku,pattern,patternType,fabric,theme,use,verticalRepeat,width
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.19142.1526/1_MidSize.jpg,3,100,Türkiye,0,0,19142,"[""classic""]",embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4010.290.19124.793/1_MidSize.jpg,3,100,Türkiye,0,0,19124,"[""half""]",embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.19147.1528/1_MidSize.jpg,3,100,Türkiye,0,0,19147,"[""classic""]",embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4011.290.40317.1/1_MidSize.jpg,3,100,Türkiye,0,0,40317,"[""classic""]",embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4011.290.40225.5/1_MidSize.jpg,3,100,Türkiye,0,0,40225,"[""half""]",embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4013.290.40311.1/1_MidSize.jpg,3,100,Türkiye,0,0,40311,"[""unique""]",embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4014.290.3217.2/1_MidSize.jpg,3,100,Türkiye,0,0,3217,"[""classic""]",embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4002.290.50106.3/1_MidSize.jpg,3,100,Türkiye,0,0,50106,"[""hstripe""]",embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4012.290.40274.4/1_MidSize.jpg,3,100,Türkiye,0,0,40274,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4011.290.40318.2/1_MidSize.jpg,3,100,Türkiye,0,0,40318,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4011.290.40292.4/1_MidSize.jpg,3,100,Türkiye,0,0,40292,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4011.290.40250.1/1_MidSize.jpg,3,100,Türkiye,0,0,40250,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4007.290.19073.190/1_MidSize.jpg,3,100,Türkiye,0,0,19073,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18914.681/1_MidSize.jpg,3,100,Türkiye,0,0,18914,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18913.681/1_MidSize.jpg,3,100,Türkiye,0,0,18913,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4007.290.19066.190/1_MidSize.jpg,3,100,Türkiye,0,0,19066,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4007.290.19065.190/1_MidSize.jpg,3,100,Türkiye,0,0,19065,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18862.1361/1_MidSize.jpg,3,100,Türkiye,0,0,18862,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4009.290.70881.1/1_MidSize.jpg,3,100,Türkiye,0,0,70881,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4008.290.30157.5/1_MidSize.jpg,3,100,Türkiye,0,0,30157,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4008.290.243106.1/1_MidSize.jpg,3,100,Türkiye,0,0,243106,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4008.290.243088.6/1_MidSize.jpg,3,100,Türkiye,0,0,243088,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18911.731/1_MidSize.jpg,3,100,Türkiye,0,0,18911,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18909.1408/1_MidSize.jpg,3,100,Türkiye,0,0,18909,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.50082.162/1_MidSize.jpg,3,100,Türkiye,0,0,50082,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.50081.268/1_MidSize.jpg,3,100,Türkiye,0,0,50081,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.50080.334/1_MidSize.jpg,3,100,Türkiye,0,0,50080,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.50078.162/1_MidSize.jpg,3,100,Türkiye,0,0,50078,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.50077.1360/1_MidSize.jpg,3,100,Türkiye,0,0,50077,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.50076.162/1_MidSize.jpg,3,100,Türkiye,0,0,50076,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.50072.334/1_MidSize.jpg,3,100,Türkiye,0,0,50072,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.50066.334/1_MidSize.jpg,3,100,Türkiye,0,0,50066,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18915.718/1_MidSize.jpg,3,100,Türkiye,0,0,18915,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18912.707/1_MidSize.jpg,3,100,Türkiye,0,0,18912,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18910.718/1_MidSize.jpg,3,100,Türkiye,0,0,18910,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18747.410/1_MidSize.jpg,3,100,Türkiye,0,0,18747,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18736.608/1_MidSize.jpg,3,100,Türkiye,0,0,18736,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18735.661/1_MidSize.jpg,3,100,Türkiye,0,0,18735,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18731.634/1_MidSize.jpg,3,100,Türkiye,0,0,18731,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18730.334/1_MidSize.jpg,3,100,Türkiye,0,0,18730,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18726.162/1_MidSize.jpg,3,100,Türkiye,0,0,18726,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18725.162/1_MidSize.jpg,3,100,Türkiye,0,0,18725,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18724.162/1_MidSize.jpg,3,100,Türkiye,0,0,18724,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18723.162/1_MidSize.jpg,3,100,Türkiye,0,0,18723,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18722.460/1_MidSize.jpg,3,100,Türkiye,0,0,18722,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18720.909/1_MidSize.jpg,3,100,Türkiye,0,0,18720,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18719.895/1_MidSize.jpg,3,100,Türkiye,0,0,18719,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18716.912/1_MidSize.jpg,3,100,Türkiye,0,0,18716,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18691.410/1_MidSize.jpg,3,100,Türkiye,0,0,18691,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18690.410/1_MidSize.jpg,3,100,Türkiye,0,0,18690,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18675.410/1_MidSize.jpg,3,100,Türkiye,0,0,18675,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18671.410/1_MidSize.jpg,3,100,Türkiye,0,0,18671,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4006.290.18613.797/1_MidSize.jpg,3,100,Türkiye,0,0,18613,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18587.298/1_MidSize.jpg,3,100,Türkiye,0,0,18587,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18583.789/1_MidSize.jpg,3,100,Türkiye,0,0,18583,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18548.744/1_MidSize.jpg,3,100,Türkiye,0,0,18548,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18544.650/1_MidSize.jpg,3,100,Türkiye,0,0,18544,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/4005.290.18526.1360/1_MidSize.jpg,3,100,Türkiye,0,0,18526,,embroidery,"[""sheer""]",Classic,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5134.300.244779.2715/1_MidSize.jpg,3,100,Türkiye,0,0,244779,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5803.300.244215.2327/1_MidSize.jpg,3,100,Türkiye,0,0,244215,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5746.300.245080.2328/1_MidSize.jpg,3,100,Türkiye,0,0,245080,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5749.300.245077.2328/1_MidSize.jpg,3,100,Türkiye,0,0,245077,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.245065.1318/1_MidSize.jpg,3,100,Türkiye,0,0,245065,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124297.1318/1_MidSize.jpg,3,100,Türkiye,0,0,124297,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124296.1317/1_MidSize.jpg,3,100,Türkiye,0,0,124296,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81817.1318/1_MidSize.jpg,3,100,Türkiye,0,0,81817,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5823.290.18004.103/1_MidSize.jpg,3,100,Türkiye,0,0,18004,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.12403.3/1_MidSize.jpg,3,100,Türkiye,0,0,12403,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.12303.3/1_MidSize.jpg,3,100,Türkiye,0,0,12303,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.12302.2/1_MidSize.jpg,3,100,Türkiye,0,0,12302,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.12301.3/1_MidSize.jpg,3,100,Türkiye,0,0,12301,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124253.1317/1_MidSize.jpg,3,100,Türkiye,0,0,124253,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.4696.2/1_MidSize.jpg,3,100,Türkiye,0,0,4696,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.245049.1317/1_MidSize.jpg,3,100,Türkiye,0,0,245049,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.245046.2704/1_MidSize.jpg,3,100,Türkiye,0,0,245046,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.245021.1318/1_MidSize.jpg,3,100,Türkiye,0,0,245021,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244997.1318/1_MidSize.jpg,3,100,Türkiye,0,0,244997,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244971.2704/1_MidSize.jpg,3,100,Türkiye,0,0,244971,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5623.300.244910.2337/1_MidSize.jpg,3,100,Türkiye,0,0,244910,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5663.300.244440.1842/1_MidSize.jpg,3,100,Türkiye,0,0,244440,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5663.300.244436.B924/1_MidSize.jpg,3,100,Türkiye,0,0,244436,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5710.300.482907.2548/1_MidSize.jpg,3,100,Türkiye,0,0,482907,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5808.300.482910.B971/1_MidSize.jpg,3,100,Türkiye,0,0,482910,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5623.300.482986.C149/1_MidSize.jpg,3,100,Türkiye,0,0,482986,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5134.300.162762.1503/1_MidSize.jpg,3,100,Türkiye,0,0,162762,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.24105.2/1_MidSize.jpg,3,100,Türkiye,0,0,24105,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.24104.2/1_MidSize.jpg,3,100,Türkiye,0,0,24104,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.24103.2/1_MidSize.jpg,3,100,Türkiye,0,0,24103,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.870.2/1_MidSize.jpg,3,100,Türkiye,0,0,870,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.8163.2/1_MidSize.jpg,3,100,Türkiye,0,0,8163,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244899.1309/1_MidSize.jpg,3,100,Türkiye,0,0,244899,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.17008.103/1_MidSize.jpg,3,100,Türkiye,0,0,17008,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.12109.1/1_MidSize.jpg,3,100,Türkiye,0,0,12109,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.12402.1/1_MidSize.jpg,3,100,Türkiye,0,0,12402,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.12401.1/1_MidSize.jpg,3,100,Türkiye,0,0,12401,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244900.1377/1_MidSize.jpg,3,100,Türkiye,0,0,244900,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8162.2/1_MidSize.jpg,3,100,Türkiye,0,0,8162,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124153.1517/1_MidSize.jpg,3,100,Türkiye,0,0,124153,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124183.1586/1_MidSize.jpg,3,100,Türkiye,0,0,124183,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.240221.23/1_MidSize.jpg,3,100,Türkiye,0,0,240221,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5808.300.244675.B971/1_MidSize.jpg,3,100,Türkiye,0,0,244675,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5134.300.244894.103/1_MidSize.jpg,3,100,Türkiye,0,0,244894,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5308.300.244730.1517/1_MidSize.jpg,3,100,Türkiye,0,0,244730,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244729.1586/1_MidSize.jpg,3,100,Türkiye,0,0,244729,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244726.1517/1_MidSize.jpg,3,100,Türkiye,0,0,244726,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5787.300.244621.2610/1_MidSize.jpg,3,100,Türkiye,0,0,244621,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5715.300.244017.1505/1_MidSize.jpg,3,100,Türkiye,0,0,244017,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5808.300.162992.2450/1_MidSize.jpg,3,100,Türkiye,0,0,162992,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5808.300.162941.1766/1_MidSize.jpg,3,100,Türkiye,0,0,162941,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.240245.11/1_MidSize.jpg,3,100,Türkiye,0,0,240245,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.240244.11/1_MidSize.jpg,3,100,Türkiye,0,0,240244,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.240200.11/1_MidSize.jpg,3,100,Türkiye,0,0,240200,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.240199.11/1_MidSize.jpg,3,100,Türkiye,0,0,240199,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.240193.11/1_MidSize.jpg,3,100,Türkiye,0,0,240193,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244326.2394/1_MidSize.jpg,3,100,Türkiye,0,0,244326,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.244874.2400/1_MidSize.jpg,3,100,Türkiye,0,0,244874,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.244873.2400/1_MidSize.jpg,3,100,Türkiye,0,0,244873,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244804.1317/1_MidSize.jpg,3,100,Türkiye,0,0,244804,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5346.300.244313.1165/1_MidSize.jpg,3,100,Türkiye,0,0,244313,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8159.2/1_MidSize.jpg,3,100,Türkiye,0,0,8159,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8158.1/1_MidSize.jpg,3,100,Türkiye,0,0,8158,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.17007.103/1_MidSize.jpg,3,100,Türkiye,0,0,17007,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5822.290.18003.101/1_MidSize.jpg,3,100,Türkiye,0,0,18003,,embroidery,"[""sheer""]",Vintage,curtain,0,300
